country_code,year,pc0_last_year,pc1_last_year,log10_gdp_per_capita_constant2010USD_last_year,change_in_pc0,change_in_pc1,change_in_log10_gdp_per_capita_constant2010USD
JPN,1998,5.2842357957263655,-2.1304133585216176,4.621819050431841,-0.3553726763826468,-0.050572643675755646,-0.006110109894377659
JPN,1999,4.928863119343719,-2.1809860021973733,4.615708940537464,0.07581163790157854,0.0817653855317877,-0.0018886627850331905
JPN,2000,5.004674757245297,-2.0992206166655856,4.61382027775243,0.07872695058651404,-0.04508558564696452,0.011180211776271598
JPN,2001,5.083401707831811,-2.14430620231255,4.625000489528702,-0.2250020559086936,0.11968479256475727,0.0007143010394434768
JPN,2002,4.858399651923118,-2.024621409747793,4.6257147905681455,-0.13386800602946372,-0.0935604080704291,-0.0004972501884834556
JPN,2003,4.724531645893654,-2.118181817818222,4.625217540379662,0.07325092719499615,-0.07887146592802052,0.005657558920695749
JPN,2004,4.79778257308865,-2.1970532837462424,4.630875099300358,0.16870887711230861,-0.12781873779665887,0.009324803313417894
JPN,2005,4.966491450200959,-2.3248720215429013,4.640199902613776,0.023328034939683384,0.02413768977505359,0.0071210757567223846
JPN,2006,4.989819485140642,-2.3007343317678477,4.647320978370498,0.010238928888076869,-0.045435207412654506,0.005848311375006076
JPN,2007,5.000058414028719,-2.346169539180502,4.653169289745504,0.09139066562600905,0.038181892169006464,0.006626638297554165
JPN,2008,5.091449079654728,-2.3079876470114957,4.659795928043058,0.14078238969431656,0.024996335070890385,-0.004985382847972452
JPN,2009,5.232231469349045,-2.2829913119406053,4.654810545195086,-0.4613362223727932,0.04969177011691572,-0.02413320139907071
JPN,2010,4.770895246976251,-2.2332995418236896,4.630677343796015,0.3408155443177118,0.003219621001002704,0.017757577848545484
JPN,2011,5.111710791293963,-2.230079920822687,4.648434921644561,-0.006550689639319706,-0.12143239518820258,0.00030269385792447423
JPN,2012,5.1051601016546435,-2.3515123160108895,4.648737615502485,-0.10993247842240715,-0.010238517491649725,0.007138384691398159
JPN,2013,4.995227623232236,-2.3617508335025392,4.655876000193883,-0.2702201549071281,0.08696845406554977,0.009228821080226268
JPN,2014,4.725007468325108,-2.2747823794369895,4.6651048212741095,-0.09047359662427112,0.11049864049481208,0.0020316161748095145
JPN,2015,4.634533871700837,-2.1642837389421774,4.667136437448919,-0.17580065132637657,0.16947265619325758,0.005724817237071633
JPN,2016,4.4587332203744605,-1.9948110827489198,4.672861254685991,-0.03585839014008485,0.056722014293128405,0.004957966251067702
KAZ,1993,-10.111905630274961,-1.7959573578423356,3.6934623576221446,2.643779965240267,0.43502859552061307,-0.03903357412350417
KAZ,1994,-7.4681256650346945,-1.3609287623217226,3.6544287834986404,0.7001578771210212,-0.10063613227267676,-0.05218759014045338
KAZ,1995,-6.7679677879136735,-1.4615648945943993,3.602241193358187,6.586280527365004,1.6844108321640943,-0.02954735461906743
KAZ,1996,-0.1816872605486698,0.22284593756969467,3.5726938387391196,0.22015609475658035,-0.21256617630841074,0.008743703863578478
KAZ,1997,0.038468834207910585,0.010279761261283937,3.581437542602698,-0.5257547363782525,0.08040008388532738,0.014182650162010813
KAZ,1998,-0.48728590217034196,0.09067984514661132,3.595620192764709,-1.2564200814527486,-0.18711855470060468,-0.000834660230129014
KAZ,1999,-1.7437059836230908,-0.09643870955399339,3.59478553253458,-0.3359728782426981,-0.16753792088006828,0.015707138632518273
KAZ,2000,-2.079678861865789,-0.26397663043406167,3.610492671167098,0.18073094594395167,0.15434577168520638,0.041907611389010224
KAZ,2001,-1.8989479159218372,-0.1096308587488553,3.6524002825561084,0.27801186987911314,-0.16897378097871366,0.05573446409137484
KAZ,2002,-1.620936046042724,-0.27860463972756894,3.708134746647483,-0.3204252903822597,-0.18364797505808272,0.04058442310405086
KAZ,2003,-1.9413613364249838,-0.46225261478565166,3.748719169751534,0.31959593202108505,0.7124772403123006,0.03715918573081556
KAZ,2004,-1.6217654044038987,0.25022462552664904,3.7858783554823496,0.5293962340690301,-0.08526703704287529,0.03679254254474041
KAZ,2005,-1.0923691703348686,0.16495758848377376,3.82267089802709,-0.023838644761011274,-0.05949996257392538,0.036346221350371355
KAZ,2006,-1.1162078150958799,0.10545762590984838,3.8590171193774614,0.05355929812437643,-0.060371852974141285,0.039554241118785693
KAZ,2007,-1.0626485169715034,0.04508577293570709,3.898571360496247,0.3527586928275905,0.21885155200184128,0.032060168597232146
KAZ,2008,-0.709889824143913,0.2639373249375484,3.9306315290934792,0.7331470181198182,-0.07945352147860181,0.008809026908835891
KAZ,2009,0.023257193975905293,0.1844838034589466,3.939440556002315,-0.8485774722691751,0.03904807751332867,-0.006268587298146056
KAZ,2010,-0.8253202782932697,0.22353188097227528,3.933171968704169,-0.42337616347578483,-0.09997214616846677,0.024466439539952752
KAZ,2011,-1.2486964417690545,0.12355973480380851,3.957638408244122,1.243829862474099,-0.0504710455162686,0.02479534946782946
KAZ,2012,-0.004866579294955051,0.0730886892875399,3.9824337577119513,1.3859529125354586,-0.40799088456412363,0.01424488520794531
KAZ,2013,1.3810863332405034,-0.3349021952765837,3.9966786429198966,-0.8327087216107673,0.1966924529506718,0.019044270492977855
KAZ,2014,0.5483776116297362,-0.1382097423259119,4.0157229134128745,0.304345272502055,0.04003140430741935,0.01144136665048645
KAZ,2015,0.8527228841317912,-0.09817833801849254,4.027164280063361,-1.083453056214471,0.5356589653752111,-0.001175724156235347
KAZ,2016,-0.23073017208267962,0.4374806273567186,4.025988555907126,0.37651795337058397,-0.2829956211376222,-0.001400382294243663
KEN,1963,-1.595385819483953,0.05744945984835375,2.7080526129993596,-1.372136364918437,-0.050606725333118247,0.022700705875032593
KEN,1964,-2.96752218440239,0.006842734515235496,2.730753318874392,0.6956683942552023,0.4308108594544825,0.007047849158295704
KEN,1965,-2.271853790147188,0.437653593969718,2.737801168032688,-0.09049801265146849,-0.03999492162556711,-0.00550442100594939
KEN,1966,-2.3623518027986563,0.39765867234415087,2.7322967470267385,0.0936368387813409,0.6872551760852859,0.04538812430900974
KEN,1967,-2.2687149640173154,1.0849138484294367,2.7776848713357483,0.7140231577833379,0.1739299091268247,-7.818903151424195e-05
KEN,1968,-1.5546918062339776,1.2588437575562614,2.777606682304234,-0.8845986274186155,-0.5096815816886776,0.01872985622202572
KEN,1969,-2.439290433652593,0.7491621758675837,2.7963365385262597,-0.4752358086468411,0.005623973301398632,0.018403620789350317
KEN,1970,-2.9145262422994342,0.7547861491689823,2.81474015931561,1.6056243693205656,0.16916762290689613,-0.03581454473328228
KEN,1971,-1.3089018729788686,0.9239537720758785,2.778925614582328,-0.3117526434422402,-0.24672398557381892,0.07162117598581785
KEN,1972,-1.6206545164211088,0.6772297865020596,2.8505467905681456,0.09900076384631416,0.10750478699398658,0.05291613808544148
KEN,1973,-1.5216537525747946,0.7847345734960461,2.903462928653587,0.7946493322863547,0.3493463212798669,0.009117526800125118
KEN,1974,-0.7270044202884399,1.1340808947759131,2.9125804554537122,0.30991333557803,-0.18682267364618463,0.0013902057634984644
KEN,1975,-0.41709108471040984,0.9472582211297285,2.9139706612172107,-0.5571094748507006,0.06624089385721588,-0.01222585210786775
KEN,1976,-0.9742005595611105,1.0134991149869443,2.901744809109343,1.8861268803660394,-0.022660558590307134,-0.006867141682949108
KEN,1977,0.9119263208049286,0.9908385563966372,2.894877667426394,-0.37233773670585046,0.21738444883350472,0.023042023792991806
KEN,1978,0.5395885840990782,1.208223005230142,2.9179196912193857,-0.22314332672911527,-0.24361667240216847,0.012755490456059617
KEN,1979,0.3164452573699629,0.9646063328279735,2.9306751816754453,0.010579528791028412,0.37021695493658124,0.015490436273208895
KEN,1980,0.3270247861609913,1.3348232877645547,2.946165617948654,0.0032927029673714965,-0.35799736534291116,0.007141170038006627
KEN,1981,0.3303174891283628,0.9768259224216436,2.953306787986661,-0.54153697848686,0.28439819171183783,-0.0004825561167387527
KEN,1982,-0.21121948935849708,1.2612241141334815,2.952824231869922,-0.458807976082589,0.023649156611840198,-0.010086855949239304
KEN,1983,-0.670027465441086,1.2848732707453216,2.9427373759206827,-0.5358520066598766,0.30430097849528165,-0.010851984991193664
KEN,1984,-1.2058794721009627,1.5891742492406034,2.931885390929489,-0.16699301005805586,-0.16734262310735604,-0.008760776187511254
KEN,1985,-1.3728724821590186,1.4218316261332473,2.923124614741978,0.1962391165504047,-0.09058868532715292,0.0022251234494543586
KEN,1986,-1.1766333656086139,1.3312429408060944,2.925349738191432,0.026003684223813824,-0.09952360451263485,0.01431857625129984
KEN,1987,-1.1506296813848,1.2317193362934595,2.939668314442732,-0.40191818354655967,0.14094694723518053,0.009543120016175523
KEN,1988,-1.5525478649313598,1.37266628352864,2.9492114344589075,-0.22790340571491385,-0.207135654305292,0.010940008680962787
KEN,1989,-1.7804512706462736,1.165530629223348,2.9601514431398703,-1.94971908878664,-0.13297990775019009,0.0050415183858389945
KEN,1990,-3.730170359432914,1.032550721473158,2.9651929615257093,3.193631779850357,0.09836433263285536,0.0033147487624236582
KEN,1991,-0.5365385795825564,1.1309150541060133,2.968507710288133,-1.2057964682709612,0.3799963151808257,-0.0079845297599066
KEN,1992,-1.7423350478535176,1.510911369286839,2.9605231805282264,0.19271638771273225,-0.3999839139783301,-0.017350392496715106
KEN,1993,-1.5496186601407853,1.110927455308509,2.9431727880315113,0.11397637553173467,0.13638706917602872,-0.012002043818918116
KEN,1994,-1.4356422846090506,1.2473145244845376,2.931170744212593,0.27629396980932935,0.2049091120851807,-0.0019070336766220388
KEN,1995,-1.1593483147997212,1.4522236365697183,2.929263710535971,0.22053180096083946,-0.04204889463740136,0.005865066019854037
KEN,1996,-0.9388165138388818,1.410174741932317,2.935128776555825,-0.25132700514047884,0.09847118773451614,0.005103707281230551
KEN,1997,-1.1901435189793605,1.508645929666833,2.9402324838370557,-0.21629793779892362,-0.07414875802717912,-0.010209250844704254
KEN,1998,-1.4064414567782841,1.434497171639654,2.9300232329923515,-0.25500098812954447,0.022401356816961208,0.001993495309311477
KEN,1999,-1.6614424449078287,1.4568985284566152,2.932016728301663,-0.19583277520399453,-0.08106351768701958,-0.0020525908509676505
KEN,2000,-1.8572752201118232,1.3758350107695956,2.9299641374506953,-0.610785902112976,0.08403645856882958,-0.009303592869365662
KEN,2001,-2.4680611222247992,1.4598714693384252,2.9206605445813296,0.0879393060214606,0.02331552712378038,0.004249328799168063
KEN,2002,-2.3801218162033386,1.4831869964622055,2.9249098733804977,0.1011333610771641,-0.11844778281391011,-0.009461522805390034
KEN,2003,-2.2789884551261745,1.3647392136482954,2.9154483505751076,0.5059890269115963,0.06890261661060793,0.0007265871792174748
