,country_code,year,pc0_last_year,pc1_last_year,log10_gdp_per_capita_constant2010USD_last_year,change_in_pc0,change_in_pc1,change_in_log10_gdp_per_capita_constant2010USD,last_year,eci_last_year,countryname,wbgi_gee_last_year,wbgi_rle_last_year,yr_sch_last_year,cognitive_last_year
1522,ESP,1981,6.239267198291326,-0.39225446655924107,4.241560957924387,-0.1582288593741472,0.08720009552982012,-0.0036629892325947813,1980,1.2184985876083374,Spain,,,6.807589999999999,4.829
1523,ESP,1982,6.081038338917179,-0.30505437102942096,4.237897968691791,-0.24489485644081024,-0.046163001780347615,0.0027723934824246395,1981,1.2345020771026611,Spain,,,6.824397599999999,4.829
1524,ESP,1983,5.836143482476369,-0.35121737280976856,4.240670362174217,-0.29969445434441244,0.02177195162499896,0.0055044587948058785,1982,1.3032959699630737,Spain,,,6.841205099999999,4.829
1525,ESP,1984,5.5364490281319565,-0.3294454211847696,4.2461748209690215,-0.002487719171990754,0.020405444136377796,0.0058790150960224,1983,1.1856704950332642,Spain,,,6.8580122,4.829
1526,ESP,1985,5.533961308959966,-0.3090399770483918,4.252053836065044,-0.0025774361744064227,-0.010523965778210522,0.008392892231087856,1984,1.0872836112976074,Spain,,,6.8748198,4.829
1527,ESP,1986,5.531383872785558,-0.31956394282660233,4.260446728296132,0.19827083411412968,0.12809065143759607,0.012606436748915149,1985,1.1736276149749756,Spain,,,6.8916273,4.829
1528,ESP,1987,5.729654706899688,-0.19147329138900626,4.273053165045047,0.3194444909158314,0.2045994335023179,0.02232014641418001,1986,1.2141780853271484,Spain,,,6.916492,4.829
1529,ESP,1988,6.0490991978155195,0.013126142113311638,4.295373311459227,0.16441220879811258,-0.10201946832039356,0.02065827533058951,1987,1.2926114797592163,Spain,,,6.941356699999999,4.829
1530,ESP,1989,6.213511406613632,-0.08889332620708193,4.3160315867898165,-0.022111400892619315,-0.08512993495509759,0.01979241222374384,1988,1.2575594186782837,Spain,,,6.9662213,4.829
1531,ESP,1990,6.191400005721014,-0.17402326116217953,4.335823999013559,0.22978126586531644,0.023220559268025496,0.015677260592178218,1989,1.2200665473937988,Spain,,,6.991086,4.829
1532,ESP,1991,6.42118127158633,-0.15080270189415404,4.3515012596057385,-0.08164171073999693,0.005080893809266018,0.009813328405234856,1990,1.2307977676391602,Spain,,,7.015950699999999,4.829
1533,ESP,1992,6.339539560846332,-0.14572180808488802,4.361314588010973,0.04676898664977358,0.04578164335207344,0.001889905729473007,1991,1.3442697525024414,Spain,,,7.234182799999999,4.829
1534,ESP,1993,6.386308547496108,-0.09994016473281456,4.363204493740446,-0.3122554796725936,-0.0012200664642924154,-0.006754981801178062,1992,1.3635817766189575,Spain,,,7.452414999999999,4.829
1535,ESP,1994,6.074053067823512,-0.101160231197107,4.356449511939268,0.2504424058802028,0.058834341511300015,0.0081610010466866,1993,1.455524206161499,Spain,,,7.6706476,4.829
1536,ESP,1995,6.324495473703716,-0.04232588968580698,4.364610512985955,0.31825945170994,0.01276409232842479,0.009896677403959052,1994,1.4165055751800537,Spain,,,7.8888798,4.829
1537,ESP,1996,6.642754925413656,-0.029561797357382194,4.374507190389913,0.12050376483551516,0.035482002873825205,0.00965489101728334,1995,1.3943512439727783,Spain,,,8.107111900000001,4.829
1538,ESP,1997,6.763258690249171,0.005920205516443014,4.384162081407196,-0.036557905300639966,-0.0026589578615782263,0.013915044812353727,1996,1.3096109628677368,Spain,1.6200272,1.4350855,8.270954099999999,4.829
1539,ESP,1998,6.726700784948531,0.003261247654864788,4.398077126219551,-0.07207329480581047,-0.022670588563074516,0.016511884577964153,1997,1.1811168193817139,Spain,,,8.4347963,4.829
1540,ESP,1999,6.6546274901427225,-0.019409340908209723,4.414589010797515,-0.08443712055432595,-0.04947276459240366,0.017292713931244208,1998,1.1611518859863281,Spain,1.6611049,1.343839,8.5986395,4.829
1541,ESP,2000,6.570190369588394,-0.0688821055006134,4.4318817247287585,-0.10328501677407333,0.04975095643623162,0.02044152034841229,1999,1.1939971446990967,Spain,,,8.7624817,4.829
