,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_estimator__lam,param_estimator__n_splines,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.22348523139953613,0.02262253761291504,-0.5145538205006215,-0.5136931722995033,10592057.5631,23,"{'estimator__lam': 10592057.563115446, 'estimator__n_splines': 23}",50,-0.5342142617351854,-0.5066434023600545,-0.5395412973517698,-0.5131348806135393,-0.49791661251839897,-0.5183520419049841,-0.5153321648411279,-0.515209183091545,-0.4782716315166984,-0.5151263535273942,0.05058975581112687,0.0027167907976574503,0.02277171150243162,0.0039004694322661067
1,0.22950201034545897,0.02452082633972168,-0.5145529409086421,-0.5136990682633862,437483111.816,23,"{'estimator__lam': 437483111.81575435, 'estimator__n_splines': 23}",38,-0.5342157971755003,-0.506653582292015,-0.5395374281894367,-0.5131418396445737,-0.49791593021439784,-0.5183565703092244,-0.5153286411565086,-0.515213421539858,-0.47827394854556626,-0.5151299275312596,0.04872595372858951,0.0032514280989627744,0.0227704489688396,0.003898264375432235
2,0.4303316116333008,0.03652482032775879,-0.5145488590913623,-0.5135866716234925,6678164.69582,49,"{'estimator__lam': 6678164.6958222063, 'estimator__n_splines': 49}",7,-0.5342367824374374,-0.5064574559995674,-0.5395830745419707,-0.5130089154007375,-0.4979028663950545,-0.5182704462403327,-0.5153443449782215,-0.5151335895579577,-0.47817119914484246,-0.5150629509188671,0.1094393992211543,0.003809638672971909,0.022817816265292647,0.003941309883290801
3,0.18669524192810058,0.02048358917236328,-0.514549888972192,-0.5134394021761619,91241.0769788,18,"{'estimator__lam': 91241.076978823767, 'estimator__n_splines': 18}",15,-0.5342804368902526,-0.5061905680905867,-0.5396523068522617,-0.5128335819208428,-0.4978894787265027,-0.5181594712977183,-0.5153663673376978,-0.5150332630928406,-0.4780356750650632,-0.5149801264788207,0.02950955940580045,0.0025004343126423744,0.02288495720366519,0.00400264638190139
4,0.16332216262817384,0.01926002502441406,-0.5146637592630892,-0.5127928255616762,9221.12960596,15,"{'estimator__lam': 9221.1296059581691, 'estimator__n_splines': 15}",66,-0.5347022275767294,-0.5049312782081508,-0.5401074835021797,-0.512068179407591,-0.4979047342599871,-0.5176870016994745,-0.5155074326879479,-0.5146274216300742,-0.47746192596330345,-0.5146502468630899,0.032607217689910824,0.002402425739703825,0.02324322236397755,0.00431503778739594
5,0.4064908027648926,0.033548927307128905,-0.5358573500387398,-0.4946968093307172,0.00913998625959,41,"{'estimator__lam': 0.0091399862595874098, 'estimator__n_splines': 41}",143,-0.5912368566501874,-0.4766046387943306,-0.5594039426256413,-0.49172651009834895,-0.5144349150892681,-0.5012817333751085,-0.5232609939242079,-0.5013864839417627,-0.47816519023790627,-0.5024846804440354,0.11004339220443647,0.0034921526446390827,0.039034418684807615,0.009847976642917332
6,0.2555440902709961,0.025053024291992188,-0.5145500622706153,-0.5134155897204679,389860.11488,28,"{'estimator__lam': 389860.11488016369, 'estimator__n_splines': 28}",16,-0.5342882389204584,-0.5061484853188756,-0.5396629529749951,-0.5128054974229671,-0.4978875346506986,-0.5181410239031501,-0.5153695064808177,-0.5150166634725303,-0.47801378541444767,-0.514966278484816,0.059991460521505745,0.0007034008189114033,0.022895782357052277,0.004012002492855463
7,0.3690241813659668,0.030350637435913087,-0.5145498844264972,-0.5136174854834803,4460401.35311,39,"{'estimator__lam': 4460401.3531058906, 'estimator__n_splines': 39}",14,-0.5342295937628333,-0.5065116890607367,-0.5395704477251548,-0.5130454137363655,-0.49790652838128807,-0.5182940034362812,-0.5153405705393094,-0.5151552618787131,-0.4782000465114385,-0.515081059305305,0.0755219527898482,0.002435126280867848,0.022804323941739715,0.003929280687908587
8,0.5630364418029785,0.04158573150634766,-0.5145485892359986,-0.5135763111864328,8798766.60436,55,"{'estimator__lam': 8798766.6043610182, 'estimator__n_splines': 55}",6,-0.5342393259532406,-0.506439146144925,-0.5395874179345378,-0.5129966360309406,-0.49790169243081706,-0.518262534411085,-0.5153456581487037,-0.5151263370611179,-0.4781615366928469,-0.5150569022840953,0.1531494748012143,0.004351869324321975,0.02282238170983975,0.003945391398519453
9,0.2628734588623047,0.02778916358947754,-0.5151466190671031,-0.5117422214698049,13136.185666,25,"{'estimator__lam': 13136.185666016185, 'estimator__n_splines': 25}",73,-0.5363489353134677,-0.5029017836346901,-0.5411559430724154,-0.5108997110468949,-0.4980614398093699,-0.516894932792681,-0.5157522677066613,-0.5139412740291881,-0.47649712530581695,-0.5140734058455697,0.048692208447882884,0.004238554037126957,0.02407352253524882,0.004810069680553007
10,0.6743266582489014,0.054027223587036134,-0.5168173447641138,-0.5086399756177152,7683.25358749,55,"{'estimator__lam': 7683.2535874924488, 'estimator__n_splines': 55}",91,-0.5419396033286213,-0.49781225348630015,-0.5433491271316194,-0.5073742044154551,-0.498391849676576,-0.5142438376971755,-0.5168518808327153,-0.51162888563507,-0.47492804024887164,-0.5121406968545751,0.2400140305815546,0.009144490369646634,0.026124180313278986,0.0058554870978811905
