,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_estimator__lam,param_estimator__n_splines,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.5516534328460694,0.027486562728881836,-0.09240916347718818,-0.1164916550006945,39901.660492089046,33,"{'estimator__n_splines': 33, 'estimator__lam': 39901.660492089046}",23,-0.11368502630475914,-0.12582429679706544,-0.0903611157073481,-0.122556331517362,-0.08180579582437249,-0.11586617629746798,-0.08905878125908646,-0.11056931730623072,-0.0842565326955479,-0.1076421530853464,0.11306597182483624,0.0026342639405080924,0.01159960409779865,0.0068943091847754314
1,0.5734283924102783,0.02934255599975586,-0.0952163325639845,-0.11255885478574443,1.4418582827755722,32,"{'estimator__n_splines': 32, 'estimator__lam': 1.4418582827755722}",111,-0.12313657906162463,-0.11954419559789291,-0.09069913797033195,-0.118397410902375,-0.08293585083733974,-0.11237883509641149,-0.08993380652994355,-0.1075592209798155,-0.08591037435340287,-0.10491461135222724,0.10488035740898681,0.0033279690670054564,0.014931730173860043,0.005767961975285847
2,1.1163432598114014,0.041111183166503903,-0.10373350502528822,-0.1086115353590515,0.03752747569003789,59,"{'estimator__n_splines': 59, 'estimator__lam': 0.03752747569003789}",145,-0.14312597522786433,-0.11343212645176133,-0.10287074341267882,-0.11388103883422478,-0.08616272339315152,-0.10883153761172147,-0.09158946095156985,-0.10463782142742063,-0.08914137088822467,-0.10227515247012936,0.14953736722058666,0.002614062680178235,0.021486788414887357,0.004625890549388712
3,0.32214717864990233,0.021606016159057616,-0.0925003958105662,-0.11679608049480632,10773089.587705601,18,"{'estimator__n_splines': 18, 'estimator__lam': 10773089.587705601}",84,-0.11387779481851673,-0.1261472068281217,-0.09030069089825545,-0.12289629466197949,-0.08192709968574054,-0.11614827424982627,-0.08912096288018655,-0.1108558218945886,-0.08440687062953278,-0.10793280483951562,0.03998083088937133,0.0011842974544089221,0.01163468602045784,0.006912599469044463
4,1.0179265975952148,0.03907246589660644,-0.09231457646886701,-0.11559137486060642,9157.720966354495,59,"{'estimator__n_splines': 59, 'estimator__lam': 9157.720966354495}",8,-0.1134661704299728,-0.12466844987805066,-0.09040882590911996,-0.12156254186831479,-0.08175388656563942,-0.11500477283206571,-0.08899464946884113,-0.10979519913797264,-0.08406597180622966,-0.10692591058662836,0.11967490458040775,0.004751633127056855,0.011548817661621242,0.006739111993985302
5,1.0258787631988526,0.04087848663330078,-0.09782728441919417,-0.1103855636837745,0.5662535579987603,53,"{'estimator__n_splines': 53, 'estimator__lam': 0.5662535579987603}",129,-0.12906265184869412,-0.11637181488996629,-0.09359842229463429,-0.11589454937133697,-0.08456826868007743,-0.11042521765494073,-0.09070753007001868,-0.10583806155012732,-0.08719350754018661,-0.1033981749525012,0.17098101632172605,0.00485628266945784,0.016697387665620695,0.005209396820828317
6,0.6437666893005372,0.030598783493041994,-0.09249372082701962,-0.11677470903816516,2533340.5639926377,44,"{'estimator__n_splines': 44, 'estimator__lam': 2533340.5639926377}",50,-0.11386432249112549,-0.12612507202757992,-0.09030554202896174,-0.12287339375873446,-0.08192105532289763,-0.11612910255645782,-0.08911540476432855,-0.11083585479230335,-0.08439283561060484,-0.10791012205575022,0.09281815751440543,0.0016641890733973157,0.01163230255002872,0.00691217683810732
7,0.9091179847717286,0.04079561233520508,-0.09230291657008113,-0.11568902955251881,11728.3627959763,58,"{'estimator__n_splines': 58, 'estimator__lam': 11728.3627959763}",5,-0.11342492166805022,-0.12480271081156104,-0.09042023972942896,-0.12166078232246137,-0.08174390010869918,-0.11509797351337987,-0.08898970713998394,-0.1098801334451639,-0.08405304866055086,-0.1070035476700278,0.18687005525855283,0.00671936917716161,0.011535783170194045,0.006756496636501189
8,0.6143120765686035,0.02831883430480957,-0.0928326323328302,-0.11447025702054077,187.66356417412814,40,"{'estimator__n_splines': 40, 'estimator__lam': 187.66356417412814}",93,-0.11518954659433443,-0.1228037698743263,-0.09016459169470936,-0.12051126631959784,-0.08180744953695167,-0.1140144104579473,-0.08922714786806991,-0.10890010316565098,-0.0848355404802072,-0.10612173528518147,0.07076094080021278,0.0016011866971777805,0.012123106975120309,0.0064323161467241515
9,0.9200387001037598,0.04175314903259277,-0.09245393533592693,-0.11664366115627219,741476.6411485529,60,"{'estimator__n_splines': 60, 'estimator__lam': 741476.6411485529}",32,-0.11378281308616743,-0.12598822303616672,-0.09033333281235852,-0.1227293481756621,-0.08187176220862201,-0.1160091519606657,-0.08908575106327545,-0.11071123125305744,-0.08432161278440992,-0.10778035135580899,0.19877292333806676,0.004037972342972066,0.011618174719256198,0.006906678077339374
10,0.8654511928558349,0.035045194625854495,-0.10563669597592557,-0.10890224334425362,0.007813225066222819,53,"{'estimator__n_splines': 53, 'estimator__lam': 0.007813225066222819}",146,-0.1459172844818659,-0.1139327287091369,-0.10889497833697843,-0.11416149258874632,-0.08618494243261281,-0.10912408940438212,-0.09119471012107445,-0.10477956852427116,-0.0894058157970719,-0.10251333749473163,0.17176865422177787,0.0026133481513801425,0.022655127469216243,0.004708062593504258
